ID,User,Tweets,fav_count,rt_count,tweet_date,Sentiment
1359755210822942720,PedroConrado Richter,ally myanmar suu kyi arrest you s announces sanction coup via,0,0,2021-02-11 06:44:39,negative
1359755206074900480,Levi Ri,world s first inle water strike military rule well peace upon myanmar photo konyi calisto,0,0,2021-02-11 06:44:38,positive
1359755197921255424,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,2,2021-02-11 06:44:36,negative
1359755192908935170,Maythukhin,protest military coup inle lake myanmar we accept military coup,0,1,2021-02-11 06:44:35,negative
1359755191676002304,Scarlett,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,1,2021-02-11 06:44:35,negative
1359755188328833026,The Kootneeti,myanmar path democracy subvert jammed unhinged political ambition quest relevance whither myanmar remains unknown read nikhil khare,0,0,2021-02-11 06:44:34,negative
1359755187024318467,Andrew Nachemson,if win slave military forever protest rage many fear brutal crackdown like interview young protester talk future past,8,8,2021-02-11 06:44:34,positive
1359755183597580288,Ahgase Lin,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:44:33,positive
1359755176123457536,Randa HABIB,close aide oust leader aung san suu kyi detain new wave arrest follow last week military coup party official say thursday biden approve sanction junta,0,0,2021-02-11 06:44:31,negative
1359755175108378624,#SaveMyanmar_1048,staff myanmar economic bank also take part cdm stand civil servant peacefully exercise civil right take part civil disobedience movement fight democracy,1,5,2021-02-11 06:44:31,positive
1359755173728448518,shinn_thantt.ayee,cyber law confirm myanmar people complete darkness whatever u cannot let world know china also involve provide technical support regard cyber law need help,0,0,2021-02-11 06:44:31,positive
1359755163179900928,Pmo,myanmar union election commission member arrest pm approximately detain military now country law military arrest people night curfew pm be,0,0,2021-02-11 06:44:28,negative
1359755155852304392,S Thandar,first float boycott lake world inle myanmar,0,0,2021-02-11 06:44:26,positive
1359755145106571264,Justice For Myanmar,resistance military product grow,22,18,2021-02-11 06:44:24,negative
1359755144829628422,YuzanaAungNaing,mrtv channel military mwd channel own military start broadcasting people myanmar living peace reality road street country fill protestors military coup,0,0,2021-02-11 06:44:24,positive
1359755138647416832,KhinHsuHlyanMoht,never experience happen since want go back dark world justice myanmar need democracy release leader,0,0,2021-02-11 06:44:22,negative
1359755134834647041,ParkJeongWooMyanmar,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,1,0,2021-02-11 06:44:21,positive
1359755134352326657,Dimple,country myanmar widely use facebook currently ppl use twitter include kindly need anonymous team help military bad try shut communication main support pls help u,0,0,2021-02-11 06:44:21,negative
1359755133060403203,Yamin Thiri Aung,world first protest boat inle lake southern state myanmar,0,0,2021-02-11 06:44:21,positive
1359755129436721152,Wut Yi Win,myanmar dictator try publish new cyber law try limit freedom speech freedom expression freedom human right china government support myanmar military detain cyber security myanmar junta violence,0,0,2021-02-11 06:44:20,positive
1359755122436239361,Tweltar,world s first ever protest water people inle lake peacefully protest dictatorship myanmar,0,0,2021-02-11 06:44:18,positive
1359755118229397518,Eisuu Mon,bts s army graceful myanmar s army inferior reject military coup,0,0,2021-02-11 06:44:17,negative
1359755115436138496,Nay Chi Nway Nway,myanmar citizen peacefully protest famous inle lake south state today,0,0,2021-02-11 06:44:17,positive
1359755113477402626,Y Ywal,footage myanmar citizen protest peacefully chinese new year,1,1,2021-02-11 06:44:16,positive
1359755112265179136,Kay Khaing Thein,today this first float protest world at inle phontaw oo inlay myanmar l,0,1,2021-02-11 06:44:16,positive
1359755106695184385,Aneeh,myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:44:15,positive
1359755101875937282,🌻🍀 Say No To Dictatorship,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,1,0,2021-02-11 06:44:13,positive
1359755091742392320,이특 Myanmar Fanpage,fight democracy dear world myanmar citizen need help myanmar citizen strongly coup military dictatorship,3,2,2021-02-11 06:44:11,positive
1359755089603407877,Kekekekekp,myanmar puppet although china deny intervene military coup somehow help coup leader order get economical benefit own,0,0,2021-02-11 06:44:11,positive
1359755084666724352,Jin,first float protest world,0,1,2021-02-11 06:44:09,positive
1359755075074158596,Golden,dictator myanmar try implement new cyber law get help china build firewall china help military successful dictatorship,0,0,2021-02-11 06:44:07,positive
1359755067860000771,Nilar,fight democracy wa protest peacefully true democracy save country myanmar,0,0,2021-02-11 06:44:05,positive
1359755057126756358,Khin Hnin Maw,late new receive china provide technical support myanmar military detain cyber security myanmar condemn china intervene myanmar affair,0,0,2021-02-11 06:44:03,negative
1359755055453396997,Mellia,protest myanmar citizen protest peacefully wear indian traditional dress saree front indian embassy give back leader fight democracy,0,0,2021-02-11 06:44:02,positive
1359755030249758721,Eaint Hmue Khin,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,0,0,2021-02-11 06:43:56,negative
1359755020057640964,katkat_2001,myanmar military keep arrest member uec across country feb night sinceour elect government detain military military protect u anymore please help u restore government,0,0,2021-02-11 06:43:54,positive
1359755011236876292,⟭⟬⁷송제인⟬⟭≮,myanmar urgently need help chinese gov help junta set internet firewall block fb twitter google include vpn tighten cyber security law violate human right,0,0,2021-02-11 06:43:52,positive
1359754998901522432,유진,hence strick fake news myanmar military notify people work mobile operator international gateway isp inter service provider stop internet day from be pm need help,2,1,2021-02-11 06:43:49,negative
1359754994732437504,Nochu Htan,russia support myanmar military kill citizen,0,0,2021-02-11 06:43:48,negative
1359754992584822786,MPPM,thanks stand myanmar people,0,0,2021-02-11 06:43:47,positive
1359754991452364801,Su Myat Kyi Sin,first protest innlay shan state myanmar fight democracy,0,0,2021-02-11 06:43:47,positive
1359754987719454721,Thinzar,russia support myanmar military kill citizen,0,0,2021-02-11 06:43:46,negative
1359754983386808320,Hmi,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:43:45,positive
1359754977560784897,Eimon Myint,myanmar military try shut internet day start feb planning take freedom speech fight democracy,0,0,2021-02-11 06:43:44,negative
1359754972666228741,Droopy_N,thread teacher also include protest myanmar hear true voice myanmar,0,0,2021-02-11 06:43:43,positive
1359754970912890887,savemyanmar🇲🇲,second large natural lake myanmar inlay lake inthas the native lake dweller protest dictatorship strongly condemn military,1,1,2021-02-11 06:43:42,positive
1359754965061885952,Tina,flght democracy in myanmar young men wear short skirt protest peacefully myay ni go rangoon region,0,0,2021-02-11 06:43:41,positive
1359754955481964550,Thar Htwe,chinese embassy myanmar say cargo flight land yesterday usual import export flight import seafood arrive really hell would myanmar import seafood china time like this,0,0,2021-02-11 06:43:39,negative
1359754954475376645,Phyu Phyu,genz tweet myanmar military coup china dictate myanmar china help myanmar military,0,0,2021-02-11 06:43:38,negative
1359754950725820421,hninyunandarhtun,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:43:37,positive
1359754950407028738,ko khant,myanmar military try control internet system like mainland china chinese government also support myanmar military successful coup chinese government chief culprit life burmese people,0,0,2021-02-11 06:43:37,positive
1359754942089625603,Soe Naing Tun,generation z ask democracy freedom military various kind demonstration mandalay try best get public government save myanmar military coup keep civil disobedience movement also,0,0,2021-02-11 06:43:35,positive
1359754941661933571,L zen honeybe,day military coup myanmar youth wear like lady justice blindfolding eye hold scale rally represent injustice attempt dictator myanmar government system fight democracy,1,0,2021-02-11 06:43:35,negative
1359754936855232515,Droopy_N,thread people myanmar protest military dictatorship free leader give democracy back,0,0,2021-02-11 06:43:34,positive
1359754931201277953,Thu Thu Maung,yesterday flight china land myanmar chinese embassy announce come myanmar import seafood f k that heck eat shit situation,0,0,2021-02-11 06:43:33,negative
1359754920602308608,JeonieChel,news tv fake myanmar believe easily,0,0,2021-02-11 06:43:30,negative
1359754899270078464,Phu Pwint May,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,2,2,2021-02-11 06:43:25,positive
1359754883633582081,KL,thread feb citizen protest myanmar military coup,0,0,2021-02-11 06:43:21,negative
1359754876528562176,TNK,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:43:20,positive
1359754871315046400,Cherry Lwin,russia support myanmar military kill citizen,0,0,2021-02-11 06:43:19,negative
1359754869129633796,Boo,myanmar dictator try publish new cyber law try limit freedom speech freedom expression freedom human right slowly become like north korea chinese government backing dictator need help,0,0,2021-02-11 06:43:18,positive
1359754853409386496,Erilina_61,people demonstrate request help asean chair front brunei embassy myanmar want leader free reject military coup save myanmar fight democracy,0,0,2021-02-11 06:43:14,positive
1359754852901900293,sein win kyi,i spoke un tonight un security council clear important role play myanmar call for immediate release detain return democracy end violence towards protestors nigel adam minister asia,0,0,2021-02-11 06:43:14,positive
1359754850297212928,HninnSi,inle lake eastern part myanmar tourist attraction famous scenic beauty unique leg row native lake dweller people inle lake also join protest military coup today boat,0,0,2021-02-11 06:43:13,positive
1359754839861854208,uwu,world s first float protest myanmar inle southern state,0,0,2021-02-11 06:43:11,positive
1359754836175159297,.ᴮᴱkun jee⁷⟭⟬ᴴᴼᴾᴱblueside,this I would like appreciate people protest right fight future keep go people good make it,0,0,2021-02-11 06:43:10,positive
1359754831401918467,A Mie Poe,first float protest world inlake shan state myanmar,1,0,2021-02-11 06:43:09,positive
1359754824951201793,Jupiter@Phyu,today s protest military coup inle myanmar,0,0,2021-02-11 06:43:07,negative
1359754820253540352,Alex Santiago,please believe myanmar state channel mainly mmtv mwd broadcasting hear voice,0,0,2021-02-11 06:43:06,positive
1359754818554847234,Elize Biermann,yangon myanmar if win slave military forever via,0,0,2021-02-11 06:43:06,positive
1359754818051592196,Ri 🍭,peaceful protester bagan myanmar military coup coup must fail want junta military coup justice myanmar fight democracy,2,2,2021-02-11 06:43:06,negative
1359754814582882306,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:43:05,negative
1359754796626894848,C၀H@N,happen exactly myanmar right now dear world please believe mwd mrtv channel news myanmar military control now,0,0,2021-02-11 06:43:01,positive
1359754795704225793,달,russia support myanmar military kill citizen ignore country our voice please help myanmar please go darkness,0,1,2021-02-11 06:43:00,negative
1359754789177892864,#FREEDOMFROMFEAR,knew military statement election result wrong exactly reason detain myanmar real reason want continue general dassk allow,0,0,2021-02-11 06:42:59,negative
1359754759385698309,Shirley Molly,world first on water protest inlay myanmar sayno dictatorship want democracy give back elect leader,0,0,2021-02-11 06:42:52,positive
1359754754600050689,Sannaku,inle myanmar military coup,0,0,2021-02-11 06:42:51,negative
1359754751856967682,The Business Standard,anti coup protester march general,0,0,2021-02-11 06:42:50,positive
1359754751781576705,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:42:50,negative
1359754745854873600,May Nyunt,request netflix stream film the lady star michelle yeoh raise awareness myanmar light current event every effort count please join me,0,0,2021-02-11 06:42:49,positive
1359754743493496834,𝐵𝑎𝑦 𝐵𝑎𝑦,today this first float protest world at inle phontaw oo inlay myanmar get dictator,0,0,2021-02-11 06:42:48,positive
1359754743095037954,Channie_TZ,myanmar junta robbed freedom jail right myanmar national television outlet mrtv mwd broadcasting fake cover happen country make false information spread them,0,0,2021-02-11 06:42:48,negative
1359754737101336579,Tinzar_Lwin,dear international friend lose internet again china late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,1,0,2021-02-11 06:42:47,negative
1359754734094213121,abdullah B ahmed,lose enemy compensate loss friend nation country move forward unless leader back corruption military waste time blame others quickly find mistake correct it best way,0,0,2021-02-11 06:42:46,positive
1359754731959185412,Spring Yohanie,lose internet again china china provide technical support military try detain cyber security myanmar condemn china interventing myanmar affair,0,0,2021-02-11 06:42:45,negative
1359754719028105216,Saung Thiri San,please check video important massage need international country go check out,1,0,2021-02-11 06:42:42,positive
1359754716402642945,Nay Chi Nway Nway,myanmar citizen peacefully protest famous inle lake south state today,0,0,2021-02-11 06:42:42,positive
1359754715609788416,오렌지_hoonie🍊,dear international friend late news receive china provide technical support myanmar military detain cyber security myanmar condemn china action,0,1,2021-02-11 06:42:41,negative
1359754681069805569,Candy HunHan,please help myanmar citizen myanmar military try control internet system fight democracy,0,0,2021-02-11 06:42:33,negative
1359754669266849794,Minmin,lose internet again china china help military coup use myanmar economically benefit country provide technical support military detain cyber security myanmar,0,0,2021-02-11 06:42:30,positive
1359754666808995841,Thu Thu Aung,suu kyi aide among new wave arrest myanmar biden approves sanction,2,1,2021-02-11 06:42:30,positive
1359754665231937537,Khin Thaw,myanmar coup illegally announce peaceful protester shoot real bullet people disperse watch burma coup,0,0,2021-02-11 06:42:29,negative
1359754661947867140,Jiao Lin,important internet shut myanmar feb feb myanmar situation get bad bad min aung hlaing brutal attack internet blackout help u,0,0,2021-02-11 06:42:29,negative
1359754658730762241,Nandi Linn Thant,china help military coup use myanmar economically benefit country provide technical support military detain cyber security myanmar condemn china intervene myanmar affair,0,0,2021-02-11 06:42:28,positive
1359754653882347523,ChaeriChaeri,need justice fuck myanmar military coup,0,0,2021-02-11 06:42:27,negative
1359754649465622529,정우누나,world first water village protest myanmar innlay lake nobody myanmar want dictatorship want democracy respect vote,2,0,2021-02-11 06:42:26,positive
1359754647032877062,길차나무,also effective malaria mutation cambodia myanmar drug resistance drug different mechanism hydroxychloroquine take tablet day day,0,0,2021-02-11 06:42:25,positive
1359754643815989250,Dahlia,around myanmar participates military coup inlay protester military coup water need country world help force extremely military release leader,0,0,2021-02-11 06:42:24,negative
